date,WHO_region_name,threshold_val,threshold_type,need_standardize,final_contrbX,weight_type,risk_type
2020-02-10,America,0.5,r,TRUE,0.02508433246576636,mixed_active,risk_contribution
2020-02-10,Asia,0.5,r,TRUE,0.7641149692510414,mixed_active,risk_contribution
2020-02-10,Eastern Mediterranean,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-10,Europe,0.5,r,TRUE,0.21080069828319223,mixed_active,risk_contribution
2020-02-11,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-11,America,0.5,r,TRUE,0.02398782174354313,mixed_active,risk_contribution
2020-02-11,Asia,0.5,r,TRUE,0.7856071649529595,mixed_active,risk_contribution
2020-02-11,Eastern Mediterranean,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-11,Europe,0.5,r,TRUE,0.19040501330349735,mixed_active,risk_contribution
2020-02-12,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-12,America,0.5,r,TRUE,0.024941342070687874,mixed_active,risk_contribution
2020-02-12,Asia,0.5,r,TRUE,0.8312276848506857,mixed_active,risk_contribution
2020-02-12,Eastern Mediterranean,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-12,Europe,0.5,r,TRUE,0.14383097307862644,mixed_active,risk_contribution
2020-02-13,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-13,America,0.5,r,TRUE,0.02754910552417092,mixed_active,risk_contribution
2020-02-13,Asia,0.5,r,TRUE,0.8279672829033096,mixed_active,risk_contribution
2020-02-13,Eastern Mediterranean,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-13,Europe,0.5,r,TRUE,0.14448361157251946,mixed_active,risk_contribution
2020-02-14,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-14,America,0.5,r,TRUE,0.03144370238479479,mixed_active,risk_contribution
2020-02-14,Asia,0.5,r,TRUE,0.8617503766106653,mixed_active,risk_contribution
2020-02-14,Eastern Mediterranean,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-14,Europe,0.5,r,TRUE,0.10680592100453984,mixed_active,risk_contribution
2020-02-15,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-15,America,0.5,r,TRUE,0.5003559552631559,mixed_active,risk_contribution
2020-02-15,Asia,0.5,r,TRUE,0.45534736720533003,mixed_active,risk_contribution
2020-02-15,Eastern Mediterranean,0.5,r,TRUE,0.00810008528009375,mixed_active,risk_contribution
2020-02-15,Europe,0.5,r,TRUE,0.03619659225142034,mixed_active,risk_contribution
2020-02-16,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-16,America,0.5,r,TRUE,0.510494253388149,mixed_active,risk_contribution
2020-02-16,Asia,0.5,r,TRUE,0.4456211121106112,mixed_active,risk_contribution
2020-02-16,Eastern Mediterranean,0.5,r,TRUE,0.008024739091750131,mixed_active,risk_contribution
2020-02-16,Europe,0.5,r,TRUE,0.0358598954094897,mixed_active,risk_contribution
2020-02-17,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-17,America,0.5,r,TRUE,0.06744682294103124,mixed_active,risk_contribution
2020-02-17,Asia,0.5,r,TRUE,0.84266689547245055,mixed_active,risk_contribution
2020-02-17,Eastern Mediterranean,0.5,r,TRUE,0.016436594967618158,mixed_active,risk_contribution
2020-02-17,Europe,0.5,r,TRUE,0.0734496866189001,mixed_active,risk_contribution
2020-02-18,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-18,America,0.5,r,TRUE,0.04536255627307409,mixed_active,risk_contribution
2020-02-18,Asia,0.5,r,TRUE,0.8134396288991024,mixed_active,risk_contribution
2020-02-18,Eastern Mediterranean,0.5,r,TRUE,0.026334748045606256,mixed_active,risk_contribution
2020-02-18,Europe,0.5,r,TRUE,0.11486306678221735,mixed_active,risk_contribution
2020-02-19,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-19,America,0.5,r,TRUE,0.04125535341770931,mixed_active,risk_contribution
2020-02-19,Asia,0.5,r,TRUE,0.8626265723055809,mixed_active,risk_contribution
2020-02-19,Eastern Mediterranean,0.5,r,TRUE,0.02395035524999064,mixed_active,risk_contribution
2020-02-19,Europe,0.5,r,TRUE,0.07216771902671915,mixed_active,risk_contribution
2020-02-20,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-20,America,0.5,r,TRUE,0.1765194825919942,mixed_active,risk_contribution
2020-02-20,Asia,0.5,r,TRUE,0.5551456651509966,mixed_active,risk_contribution
2020-02-20,Eastern Mediterranean,0.5,r,TRUE,0.021474777976229164,mixed_active,risk_contribution
2020-02-20,Europe,0.5,r,TRUE,0.24686007428077997,mixed_active,risk_contribution
2020-02-21,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-21,America,0.5,r,TRUE,0.182572942942479,mixed_active,risk_contribution
2020-02-21,Asia,0.5,r,TRUE,0.37248954672259943,mixed_active,risk_contribution
2020-02-21,Eastern Mediterranean,0.5,r,TRUE,0.28138518468788576,mixed_active,risk_contribution
2020-02-21,Europe,0.5,r,TRUE,0.16355232564703578,mixed_active,risk_contribution
2020-02-22,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-22,America,0.5,r,TRUE,0.0573764342733896,mixed_active,risk_contribution
2020-02-22,Asia,0.5,r,TRUE,0.7244392092814934,mixed_active,risk_contribution
2020-02-22,Eastern Mediterranean,0.5,r,TRUE,0.12583607224833876,mixed_active,risk_contribution
2020-02-22,Europe,0.5,r,TRUE,0.09234828419677824,mixed_active,risk_contribution
2020-02-23,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-23,America,0.5,r,TRUE,0.04937019628065054,mixed_active,risk_contribution
2020-02-23,Asia,0.5,r,TRUE,0.6953102029401043,mixed_active,risk_contribution
2020-02-23,Eastern Mediterranean,0.5,r,TRUE,0.12490736627057392,mixed_active,risk_contribution
2020-02-23,Europe,0.5,r,TRUE,0.13041223450867132,mixed_active,risk_contribution
2020-02-24,Africa,0.5,r,TRUE,0,mixed_active,risk_contribution
2020-02-24,America,0.5,r,TRUE,0.071914238398045,mixed_active,risk_contribution
2020-02-24,Asia,0.5,r,TRUE,0.5790505736365237,mixed_active,risk_contribution
2020-02-24,Eastern Mediterranean,0.5,r,TRUE,0.16523587460217612,mixed_active,risk_contribution
2020-02-24,Europe,0.5,r,TRUE,0.18379931336325514,mixed_active,risk_contribution
2020-02-25,Africa,0.5,r,TRUE,7.494283095735347e-4,mixed_active,risk_contribution
2020-02-25,America,0.5,r,TRUE,0.03923359559158214,mixed_active,risk_contribution
2020-02-25,Asia,0.5,r,TRUE,0.5292830416668455,mixed_active,risk_contribution
2020-02-25,Eastern Mediterranean,0.5,r,TRUE,0.0316698698188276,mixed_active,risk_contribution
2020-02-25,Europe,0.5,r,TRUE,0.3990640646131713,mixed_active,risk_contribution
2020-02-26,Africa,0.5,r,TRUE,1.3373141751919863e-4,mixed_active,risk_contribution
2020-02-26,America,0.5,r,TRUE,0.0077549177546309515,mixed_active,risk_contribution
2020-02-26,Asia,0.5,r,TRUE,0.9337472251254976,mixed_active,risk_contribution
2020-02-26,Eastern Mediterranean,0.5,r,TRUE,0.028765691372530044,mixed_active,risk_contribution
2020-02-26,Europe,0.5,r,TRUE,0.029598434329822242,mixed_active,risk_contribution
2020-02-27,Africa,0.5,r,TRUE,6.846963037709757e-4,mixed_active,risk_contribution
2020-02-27,America,0.5,r,TRUE,0.0049953099588539605,mixed_active,risk_contribution
2020-02-27,Asia,0.5,r,TRUE,0.568360216458306,mixed_active,risk_contribution
2020-02-27,Eastern Mediterranean,0.5,r,TRUE,0.10499247997720962,mixed_active,risk_contribution
2020-02-27,Europe,0.5,r,TRUE,0.32096729730185947,mixed_active,risk_contribution
2020-02-28,Africa,0.5,r,TRUE,3.100869340145184e-4,mixed_active,risk_contribution
2020-02-28,America,0.5,r,TRUE,0.0059143552070138146,mixed_active,risk_contribution
2020-02-28,Asia,0.5,r,TRUE,0.5274862133258773,mixed_active,risk_contribution
2020-02-28,Eastern Mediterranean,0.5,r,TRUE,0.05320234334905421,mixed_active,risk_contribution
2020-02-28,Europe,0.5,r,TRUE,0.4130870011840401,mixed_active,risk_contribution
2020-02-29,Africa,0.5,r,TRUE,1.1937922740737013e-4,mixed_active,risk_contribution
2020-02-29,America,0.5,r,TRUE,0.0026607179893612673,mixed_active,risk_contribution
2020-02-29,Asia,0.5,r,TRUE,0.7196733214796814,mixed_active,risk_contribution
2020-02-29,Eastern Mediterranean,0.5,r,TRUE,0.041339591661717995,mixed_active,risk_contribution
2020-02-29,Europe,0.5,r,TRUE,0.23620698964183193,mixed_active,risk_contribution
2020-03-01,Africa,0.5,r,TRUE,6.873710771463371e-5,mixed_active,risk_contribution
2020-03-01,America,0.5,r,TRUE,0.006315799170790382,mixed_active,risk_contribution
2020-03-01,Asia,0.5,r,TRUE,0.30991033598396533,mixed_active,risk_contribution
2020-03-01,Eastern Mediterranean,0.5,r,TRUE,0.19775110377107308,mixed_active,risk_contribution
2020-03-01,Europe,0.5,r,TRUE,0.4859540239664566,mixed_active,risk_contribution
2020-03-02,Africa,0.5,r,TRUE,0.0037237431606318193,mixed_active,risk_contribution
2020-03-02,America,0.5,r,TRUE,0.020071610298303438,mixed_active,risk_contribution
2020-03-02,Asia,0.5,r,TRUE,0.2633405895886958,mixed_active,risk_contribution
2020-03-02,Eastern Mediterranean,0.5,r,TRUE,0.02415514522696921,mixed_active,risk_contribution
2020-03-02,Europe,0.5,r,TRUE,0.6887089117253997,mixed_active,risk_contribution
2020-03-03,Africa,0.5,r,TRUE,0.002740987280461462,mixed_active,risk_contribution
2020-03-03,America,0.5,r,TRUE,0.018100086463528064,mixed_active,risk_contribution
2020-03-03,Asia,0.5,r,TRUE,0.22597976517252374,mixed_active,risk_contribution
2020-03-03,Eastern Mediterranean,0.5,r,TRUE,0.1195423376558571,mixed_active,risk_contribution
2020-03-03,Europe,0.5,r,TRUE,0.6336368234276296,mixed_active,risk_contribution
2020-03-04,Africa,0.5,r,TRUE,0.007441186241345608,mixed_active,risk_contribution
2020-03-04,America,0.5,r,TRUE,0.008402221721934057,mixed_active,risk_contribution
2020-03-04,Asia,0.5,r,TRUE,0.09189940892162621,mixed_active,risk_contribution
2020-03-04,Eastern Mediterranean,0.5,r,TRUE,0.13405466399609828,mixed_active,risk_contribution
2020-03-04,Europe,0.5,r,TRUE,0.7582025191189958,mixed_active,risk_contribution
2020-03-05,Africa,0.5,r,TRUE,0.006015208110721104,mixed_active,risk_contribution
2020-03-05,America,0.5,r,TRUE,0.011636151648920182,mixed_active,risk_contribution
2020-03-05,Asia,0.5,r,TRUE,0.09976122425659466,mixed_active,risk_contribution
2020-03-05,Eastern Mediterranean,0.5,r,TRUE,0.13148891167614585,mixed_active,risk_contribution
2020-03-05,Europe,0.5,r,TRUE,0.7510985043076182,mixed_active,risk_contribution
2020-03-06,Africa,0.5,r,TRUE,0.005548653328685002,mixed_active,risk_contribution
2020-03-06,America,0.5,r,TRUE,0.012812770794891725,mixed_active,risk_contribution
2020-03-06,Asia,0.5,r,TRUE,0.07559032292794758,mixed_active,risk_contribution
2020-03-06,Eastern Mediterranean,0.5,r,TRUE,0.26100012472128437,mixed_active,risk_contribution
2020-03-06,Europe,0.5,r,TRUE,0.6450481282271914,mixed_active,risk_contribution
2020-03-07,Africa,0.5,r,TRUE,0.004702608102584686,mixed_active,risk_contribution
2020-03-07,America,0.5,r,TRUE,0.012065084044582362,mixed_active,risk_contribution
2020-03-07,Asia,0.5,r,TRUE,0.05448191655715067,mixed_active,risk_contribution
2020-03-07,Eastern Mediterranean,0.5,r,TRUE,0.29356431394524385,mixed_active,risk_contribution
2020-03-07,Europe,0.5,r,TRUE,0.6351860773504384,mixed_active,risk_contribution
2020-03-08,Africa,0.5,r,TRUE,0.00575924655670822,mixed_active,risk_contribution
2020-03-08,America,0.5,r,TRUE,0.009419089913647484,mixed_active,risk_contribution
2020-03-08,Asia,0.5,r,TRUE,0.056554392366357294,mixed_active,risk_contribution
2020-03-08,Eastern Mediterranean,0.5,r,TRUE,0.14203705476743023,mixed_active,risk_contribution
2020-03-08,Europe,0.5,r,TRUE,0.7862302163958568,mixed_active,risk_contribution
2020-03-09,Africa,0.5,r,TRUE,0.005400483326391455,mixed_active,risk_contribution
2020-03-09,America,0.5,r,TRUE,0.017223324274457965,mixed_active,risk_contribution
2020-03-09,Asia,0.5,r,TRUE,0.03813285886856746,mixed_active,risk_contribution
2020-03-09,Eastern Mediterranean,0.5,r,TRUE,0.11987541241527662,mixed_active,risk_contribution
2020-03-09,Europe,0.5,r,TRUE,0.8193679211153065,mixed_active,risk_contribution
2020-03-10,Africa,0.5,r,TRUE,0.005419288487661423,mixed_active,risk_contribution
2020-03-10,America,0.5,r,TRUE,0.0215523023114315,mixed_active,risk_contribution
2020-03-10,Asia,0.5,r,TRUE,0.0402020331886834,mixed_active,risk_contribution
2020-03-10,Eastern Mediterranean,0.5,r,TRUE,0.10930967794103943,mixed_active,risk_contribution
2020-03-10,Europe,0.5,r,TRUE,0.8235166980711842,mixed_active,risk_contribution
2020-03-11,Africa,0.5,r,TRUE,0.004989572844981404,mixed_active,risk_contribution
2020-03-11,America,0.5,r,TRUE,0.016067344022106016,mixed_active,risk_contribution
2020-03-11,Asia,0.5,r,TRUE,0.13564930510727233,mixed_active,risk_contribution
2020-03-11,Eastern Mediterranean,0.5,r,TRUE,0.06487762367585298,mixed_active,risk_contribution
2020-03-11,Europe,0.5,r,TRUE,0.7784161543497873,mixed_active,risk_contribution
2020-03-12,Africa,0.5,r,TRUE,0.0033955268545809033,mixed_active,risk_contribution
2020-03-12,America,0.5,r,TRUE,0.01870314813459605,mixed_active,risk_contribution
2020-03-12,Asia,0.5,r,TRUE,0.12922440733912266,mixed_active,risk_contribution
2020-03-12,Eastern Mediterranean,0.5,r,TRUE,0.0816302582956148,mixed_active,risk_contribution
2020-03-12,Europe,0.5,r,TRUE,0.7670466593760856,mixed_active,risk_contribution
2020-03-13,Africa,0.5,r,TRUE,0.003465897271795331,mixed_active,risk_contribution
2020-03-13,America,0.5,r,TRUE,0.026963929877383986,mixed_active,risk_contribution
2020-03-13,Asia,0.5,r,TRUE,0.14012849058133361,mixed_active,risk_contribution
2020-03-13,Eastern Mediterranean,0.5,r,TRUE,0.06602444556811399,mixed_active,risk_contribution
2020-03-13,Europe,0.5,r,TRUE,0.7634172367013731,mixed_active,risk_contribution
2020-03-14,Africa,0.5,r,TRUE,0.00312624367518371,mixed_active,risk_contribution
2020-03-14,America,0.5,r,TRUE,0.03951765287170087,mixed_active,risk_contribution
2020-03-14,Asia,0.5,r,TRUE,0.16475106806381368,mixed_active,risk_contribution
2020-03-14,Eastern Mediterranean,0.5,r,TRUE,0.03302700661066717,mixed_active,risk_contribution
2020-03-14,Europe,0.5,r,TRUE,0.7595780287786346,mixed_active,risk_contribution
2020-03-15,Africa,0.5,r,TRUE,0.0038318489468822576,mixed_active,risk_contribution
2020-03-15,America,0.5,r,TRUE,0.03294948960328476,mixed_active,risk_contribution
2020-03-15,Asia,0.5,r,TRUE,0.054293825744818745,mixed_active,risk_contribution
2020-03-15,Eastern Mediterranean,0.5,r,TRUE,0.13321421367674313,mixed_active,risk_contribution
2020-03-15,Europe,0.5,r,TRUE,0.7757106220282711,mixed_active,risk_contribution
2020-03-16,Africa,0.5,r,TRUE,0.004513133012140745,mixed_active,risk_contribution
2020-03-16,America,0.5,r,TRUE,0.13651016535171132,mixed_active,risk_contribution
2020-03-16,Asia,0.5,r,TRUE,0.04994822338169641,mixed_active,risk_contribution
2020-03-16,Eastern Mediterranean,0.5,r,TRUE,0.23492098717366217,mixed_active,risk_contribution
2020-03-16,Europe,0.5,r,TRUE,0.5741074910807894,mixed_active,risk_contribution
2020-03-17,Africa,0.5,r,TRUE,0.005716832676384254,mixed_active,risk_contribution
2020-03-17,America,0.5,r,TRUE,0.1522297055546668,mixed_active,risk_contribution
2020-03-17,Asia,0.5,r,TRUE,0.24464377329031564,mixed_active,risk_contribution
2020-03-17,Eastern Mediterranean,0.5,r,TRUE,0.15280545032216358,mixed_active,risk_contribution
2020-03-17,Europe,0.5,r,TRUE,0.4446042381564697,mixed_active,risk_contribution
2020-03-18,Africa,0.5,r,TRUE,0.007559561130303037,mixed_active,risk_contribution
2020-03-18,America,0.5,r,TRUE,0.30765030728421017,mixed_active,risk_contribution
2020-03-18,Asia,0.5,r,TRUE,0.38691300889934743,mixed_active,risk_contribution
2020-03-18,Eastern Mediterranean,0.5,r,TRUE,0.09344552400686308,mixed_active,risk_contribution
2020-03-18,Europe,0.5,r,TRUE,0.20443159867927627,mixed_active,risk_contribution
2020-03-19,Africa,0.5,r,TRUE,0.008479067725235784,mixed_active,risk_contribution
2020-03-19,America,0.5,r,TRUE,0.2819728060152865,mixed_active,risk_contribution
2020-03-19,Asia,0.5,r,TRUE,0.38474064889938764,mixed_active,risk_contribution
2020-03-19,Eastern Mediterranean,0.5,r,TRUE,0.09659466830252482,mixed_active,risk_contribution
2020-03-19,Europe,0.5,r,TRUE,0.22821280905756527,mixed_active,risk_contribution
2020-03-20,Africa,0.5,r,TRUE,0.006168301341182132,mixed_active,risk_contribution
2020-03-20,America,0.5,r,TRUE,0.2756832916197645,mixed_active,risk_contribution
2020-03-20,Asia,0.5,r,TRUE,0.28858628993659613,mixed_active,risk_contribution
2020-03-20,Eastern Mediterranean,0.5,r,TRUE,0.07073906338618248,mixed_active,risk_contribution
2020-03-20,Europe,0.5,r,TRUE,0.35882305371627476,mixed_active,risk_contribution
2020-03-21,Africa,0.5,r,TRUE,0.007432233344003944,mixed_active,risk_contribution
2020-03-21,America,0.5,r,TRUE,0.2345831392453326,mixed_active,risk_contribution
2020-03-21,Asia,0.5,r,TRUE,0.20964026296801166,mixed_active,risk_contribution
2020-03-21,Eastern Mediterranean,0.5,r,TRUE,0.06927872436730886,mixed_active,risk_contribution
2020-03-21,Europe,0.5,r,TRUE,0.4790656400753429,mixed_active,risk_contribution
2020-03-22,Africa,0.5,r,TRUE,0.007696997967630857,mixed_active,risk_contribution
2020-03-22,America,0.5,r,TRUE,0.3072698679092672,mixed_active,risk_contribution
2020-03-22,Asia,0.5,r,TRUE,0.13808458344465704,mixed_active,risk_contribution
2020-03-22,Eastern Mediterranean,0.5,r,TRUE,0.038547400851631934,mixed_active,risk_contribution
2020-03-22,Europe,0.5,r,TRUE,0.508401149826813,mixed_active,risk_contribution
2020-03-23,Africa,0.5,r,TRUE,0.008990959207098014,mixed_active,risk_contribution
2020-03-23,America,0.5,r,TRUE,0.43704587361221076,mixed_active,risk_contribution
2020-03-23,Asia,0.5,r,TRUE,0.13979202535278634,mixed_active,risk_contribution
2020-03-23,Eastern Mediterranean,0.5,r,TRUE,0.04305020774580715,mixed_active,risk_contribution
2020-03-23,Europe,0.5,r,TRUE,0.3711209340820977,mixed_active,risk_contribution
2020-03-24,Africa,0.5,r,TRUE,0.009069702285463591,mixed_active,risk_contribution
2020-03-24,America,0.5,r,TRUE,0.38851339613326347,mixed_active,risk_contribution
2020-03-24,Asia,0.5,r,TRUE,0.15524483355030758,mixed_active,risk_contribution
2020-03-24,Eastern Mediterranean,0.5,r,TRUE,0.042302408894722525,mixed_active,risk_contribution
2020-03-24,Europe,0.5,r,TRUE,0.40486965913624284,mixed_active,risk_contribution
2020-03-25,Africa,0.5,r,TRUE,0.00961587803620979,mixed_active,risk_contribution
2020-03-25,America,0.5,r,TRUE,0.42741025572993674,mixed_active,risk_contribution
2020-03-25,Asia,0.5,r,TRUE,0.14030694451600137,mixed_active,risk_contribution
2020-03-25,Eastern Mediterranean,0.5,r,TRUE,0.04367048272835199,mixed_active,risk_contribution
2020-03-25,Europe,0.5,r,TRUE,0.37899643898950014,mixed_active,risk_contribution
2020-03-26,Africa,0.5,r,TRUE,0.009240604105712983,mixed_active,risk_contribution
2020-03-26,America,0.5,r,TRUE,0.43470102707777186,mixed_active,risk_contribution
2020-03-26,Asia,0.5,r,TRUE,0.12493732230570247,mixed_active,risk_contribution
2020-03-26,Eastern Mediterranean,0.5,r,TRUE,0.04290631692840257,mixed_active,risk_contribution
2020-03-26,Europe,0.5,r,TRUE,0.3882147295824101,mixed_active,risk_contribution
2020-03-27,Africa,0.5,r,TRUE,0.00780454315958779,mixed_active,risk_contribution
2020-03-27,America,0.5,r,TRUE,0.5785147951062937,mixed_active,risk_contribution
2020-03-27,Asia,0.5,r,TRUE,0.1047969134488464,mixed_active,risk_contribution
2020-03-27,Eastern Mediterranean,0.5,r,TRUE,0.044302286503842644,mixed_active,risk_contribution
2020-03-27,Europe,0.5,r,TRUE,0.26458146178142955,mixed_active,risk_contribution
2020-03-28,Africa,0.5,r,TRUE,0.006153485139165184,mixed_active,risk_contribution
2020-03-28,America,0.5,r,TRUE,0.6141741504053717,mixed_active,risk_contribution
2020-03-28,Asia,0.5,r,TRUE,0.0747565765987913,mixed_active,risk_contribution
2020-03-28,Eastern Mediterranean,0.5,r,TRUE,0.05116257520873597,mixed_active,risk_contribution
2020-03-28,Europe,0.5,r,TRUE,0.2537532126479358,mixed_active,risk_contribution
2020-03-29,Africa,0.5,r,TRUE,0.004703775821645269,mixed_active,risk_contribution
2020-03-29,America,0.5,r,TRUE,0.5543021168058969,mixed_active,risk_contribution
2020-03-29,Asia,0.5,r,TRUE,0.065559677724132,mixed_active,risk_contribution
2020-03-29,Eastern Mediterranean,0.5,r,TRUE,0.04189697976023558,mixed_active,risk_contribution
2020-03-29,Europe,0.5,r,TRUE,0.33353744988809025,mixed_active,risk_contribution
2020-03-30,Africa,0.5,r,TRUE,0.007700975189195822,mixed_active,risk_contribution
2020-03-30,America,0.5,r,TRUE,0.5903767401980664,mixed_active,risk_contribution
2020-03-30,Asia,0.5,r,TRUE,0.08191358287748947,mixed_active,risk_contribution
2020-03-30,Eastern Mediterranean,0.5,r,TRUE,0.041237996485510804,mixed_active,risk_contribution
2020-03-30,Europe,0.5,r,TRUE,0.2787707052497375,mixed_active,risk_contribution
2020-03-31,Africa,0.5,r,TRUE,0.0039907603749731345,mixed_active,risk_contribution
2020-03-31,America,0.5,r,TRUE,0.32973100775305203,mixed_active,risk_contribution
2020-03-31,Asia,0.5,r,TRUE,0.06010921674845023,mixed_active,risk_contribution
2020-03-31,Eastern Mediterranean,0.5,r,TRUE,0.01763941456851723,mixed_active,risk_contribution
2020-03-31,Europe,0.5,r,TRUE,0.5885296005550075,mixed_active,risk_contribution
2020-04-01,Africa,0.5,r,TRUE,0.002312015505721921,mixed_active,risk_contribution
2020-04-01,America,0.5,r,TRUE,0.34539192661795115,mixed_active,risk_contribution
2020-04-01,Asia,0.5,r,TRUE,0.05218943839706789,mixed_active,risk_contribution
2020-04-01,Eastern Mediterranean,0.5,r,TRUE,0.01970414767506965,mixed_active,risk_contribution
2020-04-01,Europe,0.5,r,TRUE,0.5804024718041894,mixed_active,risk_contribution
2020-04-02,Africa,0.5,r,TRUE,0.0024249271107231146,mixed_active,risk_contribution
2020-04-02,America,0.5,r,TRUE,0.3382979190639443,mixed_active,risk_contribution
2020-04-02,Asia,0.5,r,TRUE,0.04709920934807427,mixed_active,risk_contribution
2020-04-02,Eastern Mediterranean,0.5,r,TRUE,0.02511041094010977,mixed_active,risk_contribution
2020-04-02,Europe,0.5,r,TRUE,0.5870675335371486,mixed_active,risk_contribution
2020-04-03,Africa,0.5,r,TRUE,0.0024411422638948906,mixed_active,risk_contribution
2020-04-03,America,0.5,r,TRUE,0.41734325017015816,mixed_active,risk_contribution
2020-04-03,Asia,0.5,r,TRUE,0.04706115793883088,mixed_active,risk_contribution
2020-04-03,Eastern Mediterranean,0.5,r,TRUE,0.02117855966224772,mixed_active,risk_contribution
2020-04-03,Europe,0.5,r,TRUE,0.5119758899648683,mixed_active,risk_contribution
2020-04-04,Africa,0.5,r,TRUE,0.003075236389369844,mixed_active,risk_contribution
2020-04-04,America,0.5,r,TRUE,0.3843325384136776,mixed_active,risk_contribution
2020-04-04,Asia,0.5,r,TRUE,0.05173260601162889,mixed_active,risk_contribution
2020-04-04,Eastern Mediterranean,0.5,r,TRUE,0.02347370666664935,mixed_active,risk_contribution
2020-04-04,Europe,0.5,r,TRUE,0.5373859125186744,mixed_active,risk_contribution
2020-04-05,Africa,0.5,r,TRUE,0.003281313969575597,mixed_active,risk_contribution
2020-04-05,America,0.5,r,TRUE,0.38116126948207585,mixed_active,risk_contribution
2020-04-05,Asia,0.5,r,TRUE,0.03961215611355592,mixed_active,risk_contribution
2020-04-05,Eastern Mediterranean,0.5,r,TRUE,0.024651185599396983,mixed_active,risk_contribution
2020-04-05,Europe,0.5,r,TRUE,0.5512940748353956,mixed_active,risk_contribution
2020-04-06,Africa,0.5,r,TRUE,0.0034374126985425085,mixed_active,risk_contribution
2020-04-06,America,0.5,r,TRUE,0.4113612141385056,mixed_active,risk_contribution
2020-04-06,Asia,0.5,r,TRUE,0.03782880425184851,mixed_active,risk_contribution
