date,num_edge,edge_density,CC_global,assortativity,threshold_val,threshold_type
2020-08-03,751,0.060549866967669105,0.37782640408460977,0.3654135881248869,0.5,r
2020-08-04,757,0.06103362089816979,0.3736290519132342,0.35368459978138733,0.5,r
2020-08-05,761,0.061356123518503586,0.37201615864854937,0.38554310347767695,0.5,r
2020-08-06,734,0.05843483799060585,0.3598717606198237,0.37042071378566915,0.5,r
2020-08-07,767,0.05954968944099379,0.38048231913032615,0.4110790395166918,0.5,r
2020-08-08,798,0.06273584905660377,0.37482962289868244,0.3546950348060332,0.5,r
2020-08-09,818,0.06430817610062893,0.3894691963334044,0.36184706324034205,0.5,r
2020-08-10,819,0.06438679245283019,0.3898542903399892,0.38682151461683295,0.5,r
2020-08-11,853,0.06705974842767295,0.4082857142857143,0.37311111734256847,0.5,r
2020-08-12,858,0.06830666348220683,0.4120065789473684,0.42043686564994515,0.5,r
2020-08-13,898,0.07059748427672956,0.41994007989347537,0.42506513948238356,0.5,r
2020-08-14,842,0.06788680158026283,0.4222365038560411,0.4495631982761764,0.5,r
2020-08-15,855,0.06893493509634767,0.42640269886363635,0.5024495638864276,0.5,r
2020-08-16,922,0.07433685398693865,0.43094405594405594,0.43540736864772434,0.5,r
2020-08-17,943,0.07602999274369104,0.43131611139094767,0.4482261387518758,0.5,r
2020-08-18,934,0.07435713717060743,0.4520487911766854,0.5424790092089854,0.5,r
2020-08-19,937,0.07459597165830746,0.44251185904675855,0.4987031187372663,0.5,r
2020-08-20,919,0.07224842767295597,0.43727152523916935,0.4579405011492048,0.5,r
2020-08-21,893,0.07020440251572327,0.445859872611465,0.4908925175555592,0.5,r
2020-08-22,898,0.07059748427672956,0.4541018090029449,0.5465131680227767,0.5,r
2020-08-23,914,0.07185534591194968,0.43651118944175754,0.5226919934388011,0.5,r
2020-08-24,928,0.0729559748427673,0.43803418803418803,0.4997799743884985,0.5,r
2020-08-25,954,0.07500000000000001,0.4298020250868974,0.4451680670530468,0.5,r
2020-08-26,967,0.07602201257861635,0.43346007604562736,0.4768143752809766,0.5,r
2020-08-27,909,0.0714622641509434,0.41675582256604393,0.4622327726785135,0.5,r
2020-08-28,938,0.07467558315420747,0.41708113148896486,0.4769780200543546,0.5,r
2020-08-29,949,0.07555130960910755,0.4237743451981195,0.46264384823555577,0.5,r
2020-08-30,871,0.06934161292890693,0.42724203995985766,0.47881896553675285,0.5,r
2020-08-31,912,0.07169811320754717,0.4297875790497811,0.4486543980590763,0.5,r
2020-09-01,955,0.07414596273291926,0.4343802375573854,0.47173621473556343,0.5,r
2020-09-02,941,0.07397798742138365,0.4400686266864228,0.47766768691462413,0.5,r
2020-09-03,929,0.07212732919254658,0.44777873540703594,0.49031370928272594,0.5,r
2020-09-04,923,0.072562893081761,0.4570249828099931,0.45843970463788464,0.5,r
2020-09-05,910,0.07154088050314465,0.45006999533364445,0.4766598510268951,0.5,r
2020-09-06,908,0.07138364779874214,0.4656072644721907,0.5106485825937646,0.5,r
2020-09-07,881,0.06926100628930817,0.4466750313676286,0.5244182188642963,0.5,r
2020-09-08,907,0.07130503144654088,0.4786571809693197,0.557022093426641,0.5,r
2020-09-09,905,0.0702639751552795,0.4561933534743202,0.5117998287920408,0.5,r
2020-09-10,896,0.06870638754696726,0.464960199781489,0.5478424341209648,0.5,r
2020-09-11,884,0.06778621271374895,0.4519778609799772,0.5536776466861982,0.5,r
2020-09-12,935,0.07169695575492677,0.460571764532961,0.5305433899098658,0.5,r
2020-09-13,980,0.07514761137949544,0.43667679837892603,0.4661570480516252,0.5,r
2020-09-14,977,0.07491756767119086,0.4523155001057306,0.49571023714441864,0.5,r
2020-09-15,986,0.0756076987961046,0.48830390304293997,0.5187922303264785,0.5,r
2020-09-16,981,0.07522429261559696,0.4935117599351176,0.5391373633722335,0.5,r
2020-09-17,963,0.0738440303657695,0.464951768488746,0.4688083354914408,0.5,r
2020-09-18,949,0.07555130960910755,0.4690348719432788,0.4546363539368414,0.5,r
2020-09-19,949,0.07555130960910755,0.4486836233824186,0.4518929548308763,0.5,r
