ref_date,stat,value,type
2020-07-10,CC_global,0.3495026570377436,actual
2020-07-10,assortativity,0.1372448483949848,actual
2020-07-11,num_edge,731,actual
2020-07-11,edge_density,0.059692960966846315,actual
2020-07-11,CC_global,0.3540398450470393,actual
2020-07-11,assortativity,0.2511111485640545,actual
2020-07-12,num_edge,767,actual
2020-07-12,edge_density,0.06344086021505377,actual
2020-07-12,CC_global,0.35997067448680353,actual
2020-07-12,assortativity,0.26193719902609536,actual
2020-07-13,num_edge,768,actual
2020-07-13,edge_density,0.06192050310408772,actual
2020-07-13,CC_global,0.3643569419585784,actual
2020-07-13,assortativity,0.2865938292893778,actual
2020-07-14,num_edge,800,actual
2020-07-14,edge_density,0.06368919672000636,actual
2020-07-14,CC_global,0.3733410942956927,actual
2020-07-14,assortativity,0.4072148890530561,actual
2020-07-15,num_edge,823,actual
2020-07-15,edge_density,0.06552026112570655,actual
2020-07-15,CC_global,0.38545493840501405,actual
2020-07-15,assortativity,0.37218598414823517,actual
2020-07-16,num_edge,805,actual
2020-07-16,edge_density,0.06328616352201258,actual
2020-07-16,CC_global,0.36783988957902003,actual
2020-07-16,assortativity,0.3167783471291541,actual
2020-07-17,num_edge,821,actual
2020-07-17,edge_density,0.0645440251572327,actual
2020-07-17,CC_global,0.3651470918481922,actual
2020-07-17,assortativity,0.29536942356318746,actual
2020-07-18,num_edge,836,actual
2020-07-18,edge_density,0.06572327044025157,actual
2020-07-18,CC_global,0.36192765817943395,actual
2020-07-18,assortativity,0.2618711829248759,actual
2020-07-19,num_edge,869,actual
2020-07-19,edge_density,0.06831761006289308,actual
2020-07-19,CC_global,0.37404952232403976,actual
2020-07-19,assortativity,0.24710699434530836,actual
2020-07-20,num_edge,787,actual
2020-07-20,edge_density,0.06187106918238994,actual
2020-07-20,CC_global,0.36440257808626675,actual
2020-07-20,assortativity,0.17087401460776397,actual
2020-07-21,num_edge,801,actual
2020-07-21,edge_density,0.06297169811320755,actual
2020-07-21,CC_global,0.3749561967059923,actual
2020-07-21,assortativity,0.2492574778002801,actual
2020-07-22,num_edge,825,actual
2020-07-22,edge_density,0.06485849056603774,actual
2020-07-22,CC_global,0.3695364238410596,actual
2020-07-22,assortativity,0.2710249625491749,actual
2020-07-23,num_edge,828,actual
2020-07-23,edge_density,0.06509433962264151,actual
2020-07-23,CC_global,0.36938862761864044,actual
2020-07-23,assortativity,0.320413482259395,actual
2020-07-24,num_edge,807,actual
2020-07-24,edge_density,0.06424647719130643,actual
2020-07-24,CC_global,0.38138105170710285,actual
2020-07-24,assortativity,0.36805541536609077,actual
2020-07-25,num_edge,786,actual
2020-07-25,edge_density,0.06257463577740625,actual
2020-07-25,CC_global,0.39654979276352637,actual
2020-07-25,assortativity,0.4286038961016413,actual
2020-07-26,num_edge,798,actual
2020-07-26,edge_density,0.06352997372820636,actual
2020-07-26,CC_global,0.3792528352234823,actual
2020-07-26,assortativity,0.37475633263157115,actual
2020-07-27,num_edge,770,actual
2020-07-27,edge_density,0.061300851843006134,actual
2020-07-27,CC_global,0.37898246480612496,actual
2020-07-27,assortativity,0.41742259491779804,actual
2020-07-28,num_edge,756,actual
2020-07-28,edge_density,0.05943396226415094,actual
2020-07-28,CC_global,0.3727924238546199,actual
2020-07-28,assortativity,0.3745115793195191,actual
2020-07-29,num_edge,749,actual
2020-07-29,edge_density,0.06038861565750222,actual
2020-07-29,CC_global,0.3637633316404266,actual
2020-07-29,assortativity,0.4108616822085016,actual
2020-07-30,num_edge,717,actual
2020-07-30,edge_density,0.0578085946948319,actual
2020-07-30,CC_global,0.35053763440860214,actual
2020-07-30,assortativity,0.37804687158309574,actual
2020-07-31,num_edge,690,actual
2020-07-31,edge_density,0.05563170200757881,actual
2020-07-31,CC_global,0.3592292399449457,actual
2020-07-31,assortativity,0.38181710650953743,actual
2020-08-01,num_edge,737,actual
2020-08-01,edge_density,0.059421107796500845,actual
2020-08-01,CC_global,0.36844135802469136,actual
2020-08-01,assortativity,0.3542135449441606,actual
2020-08-02,num_edge,734,actual
2020-08-02,edge_density,0.059179230831250505,actual
2020-08-02,CC_global,0.38854489164086686,actual
2020-08-02,assortativity,0.40997811287686037,actual
2020-08-03,num_edge,751,actual
2020-08-03,edge_density,0.060549866967669105,actual
2020-08-03,CC_global,0.37782640408460977,actual
2020-08-03,assortativity,0.3654135881248869,actual
2020-08-04,num_edge,757,actual
2020-08-04,edge_density,0.06103362089816979,actual
2020-08-04,CC_global,0.3736290519132342,actual
2020-08-04,assortativity,0.35368459978138733,actual
2020-08-05,num_edge,761,actual
2020-08-05,edge_density,0.061356123518503586,actual
2020-08-05,CC_global,0.37201615864854937,actual
2020-08-05,assortativity,0.38554310347767695,actual
2020-08-06,num_edge,734,actual
2020-08-06,edge_density,0.05843483799060585,actual
2020-08-06,CC_global,0.3598717606198237,actual
2020-08-06,assortativity,0.37042071378566915,actual
2020-08-07,num_edge,767,actual
2020-08-07,edge_density,0.05954968944099379,actual
2020-08-07,CC_global,0.38048231913032615,actual
2020-08-07,assortativity,0.4110790395166918,actual
2020-08-08,num_edge,798,actual
2020-08-08,edge_density,0.06273584905660377,actual
2020-08-08,CC_global,0.37482962289868244,actual
2020-08-08,assortativity,0.3546950348060332,actual
2020-08-09,num_edge,818,actual
2020-08-09,edge_density,0.06430817610062893,actual
2020-08-09,CC_global,0.3894691963334044,actual
2020-08-09,assortativity,0.36184706324034205,actual
2020-08-10,num_edge,819,actual
2020-08-10,edge_density,0.06438679245283019,actual
2020-08-10,CC_global,0.3898542903399892,actual
2020-08-10,assortativity,0.38682151461683295,actual
2020-08-11,num_edge,853,actual
2020-08-11,edge_density,0.06705974842767295,actual
2020-08-11,CC_global,0.4082857142857143,actual
2020-08-11,assortativity,0.37311111734256847,actual
2020-08-12,num_edge,858,actual
2020-08-12,edge_density,0.06830666348220683,actual
2020-08-12,CC_global,0.4120065789473684,actual
2020-08-12,assortativity,0.42043686564994515,actual
2020-08-13,num_edge,898,actual
2020-08-13,edge_density,0.07059748427672956,actual
2020-08-13,CC_global,0.41994007989347537,actual
2020-08-13,assortativity,0.42506513948238356,actual
2020-08-14,num_edge,842,actual
2020-08-14,edge_density,0.06788680158026283,actual
2020-08-14,CC_global,0.4222365038560411,actual
2020-08-14,assortativity,0.4495631982761764,actual
2020-08-15,num_edge,855,actual
2020-08-15,edge_density,0.06893493509634767,actual
2020-08-15,CC_global,0.42640269886363635,actual
2020-08-15,assortativity,0.5024495638864276,actual
2020-08-16,num_edge,922,actual
2020-08-16,edge_density,0.07433685398693865,actual
2020-08-16,CC_global,0.43094405594405594,actual
2020-08-16,assortativity,0.43540736864772434,actual
2020-08-17,num_edge,943,actual
2020-08-17,edge_density,0.07602999274369104,actual
2020-08-17,CC_global,0.43131611139094767,actual
2020-08-17,assortativity,0.4482261387518758,actual
2020-08-18,num_edge,934,actual
2020-08-18,edge_density,0.07435713717060743,actual
2020-08-18,CC_global,0.4520487911766854,actual
2020-08-18,assortativity,0.5424790092089854,actual
2020-08-19,num_edge,937,actual
2020-08-19,edge_density,0.07459597165830746,actual
2020-08-19,CC_global,0.44251185904675855,actual
2020-08-19,assortativity,0.4987031187372663,actual
2020-08-20,num_edge,919,actual
2020-08-20,edge_density,0.07224842767295597,actual
2020-08-20,CC_global,0.43727152523916935,actual
2020-08-20,assortativity,0.4579405011492048,actual
2020-08-21,num_edge,893,actual
2020-08-21,edge_density,0.07020440251572327,actual
2020-08-21,CC_global,0.445859872611465,actual
2020-08-21,assortativity,0.4908925175555592,actual
2020-08-22,num_edge,898,actual
2020-08-22,edge_density,0.07059748427672956,actual
2020-08-22,CC_global,0.4541018090029449,actual
2020-08-22,assortativity,0.5465131680227767,actual
2020-08-23,num_edge,914,actual
2020-08-23,edge_density,0.07185534591194968,actual
2020-08-23,CC_global,0.43651118944175754,actual
2020-08-23,assortativity,0.5226919934388011,actual
2020-08-24,num_edge,928,actual
2020-08-24,edge_density,0.0729559748427673,actual
2020-08-24,CC_global,0.43803418803418803,actual
2020-08-24,assortativity,0.4997799743884985,actual
2020-08-25,num_edge,954,actual
2020-08-25,edge_density,0.07500000000000001,actual
2020-08-25,CC_global,0.4298020250868974,actual
2020-08-25,assortativity,0.4451680670530468,actual
2020-08-26,num_edge,967,actual
2020-08-26,edge_density,0.07602201257861635,actual
2020-08-26,CC_global,0.43346007604562736,actual
2020-08-26,assortativity,0.4768143752809766,actual
2020-08-27,num_edge,909,actual
2020-08-27,edge_density,0.0714622641509434,actual
2020-08-27,CC_global,0.41675582256604393,actual
2020-08-27,assortativity,0.4622327726785135,actual
2020-08-28,num_edge,938,actual
2020-08-28,edge_density,0.07467558315420747,actual
2020-08-28,CC_global,0.41708113148896486,actual
2020-08-28,assortativity,0.4769780200543546,actual
2020-08-29,num_edge,949,actual
2020-08-29,edge_density,0.07555130960910755,actual
2020-08-29,CC_global,0.4237743451981195,actual
2020-08-29,assortativity,0.46264384823555577,actual
2020-08-30,num_edge,871,actual
2020-08-30,edge_density,0.06934161292890693,actual
2020-08-30,CC_global,0.42724203995985766,actual
2020-08-30,assortativity,0.47881896553675285,actual
2020-08-31,num_edge,912,actual
2020-08-31,edge_density,0.07169811320754717,actual
2020-08-31,CC_global,0.4297875790497811,actual
2020-08-31,assortativity,0.4486543980590763,actual
2020-09-01,num_edge,955,actual
2020-09-01,edge_density,0.07414596273291926,actual
2020-09-01,CC_global,0.4343802375573854,actual
2020-09-01,assortativity,0.47173621473556343,actual
2020-09-02,num_edge,941,actual
2020-09-02,edge_density,0.07397798742138365,actual
2020-09-02,CC_global,0.4400686266864228,actual
2020-09-02,assortativity,0.47766768691462413,actual
2020-09-03,num_edge,929,actual
2020-09-03,edge_density,0.07212732919254658,actual
2020-09-03,CC_global,0.44777873540703594,actual
2020-09-03,assortativity,0.49031370928272594,actual
2020-09-04,num_edge,923,actual
2020-09-04,edge_density,0.072562893081761,actual
2020-09-04,CC_global,0.4570249828099931,actual
2020-09-04,assortativity,0.45843970463788464,actual
2020-09-05,num_edge,910,actual
2020-09-05,edge_density,0.07154088050314465,actual
2020-09-05,CC_global,0.45006999533364445,actual
2020-09-05,assortativity,0.4766598510268951,actual
2020-09-06,num_edge,908,actual
2020-09-06,edge_density,0.07138364779874214,actual
2020-09-06,CC_global,0.4656072644721907,actual
2020-09-06,assortativity,0.5106485825937646,actual
2020-09-07,num_edge,881,actual
2020-09-07,edge_density,0.06926100628930817,actual
2020-09-07,CC_global,0.4466750313676286,actual
2020-09-07,assortativity,0.5244182188642963,actual
2020-09-08,num_edge,907,actual
2020-09-08,edge_density,0.07130503144654088,actual
2020-09-08,CC_global,0.4786571809693197,actual
2020-09-08,assortativity,0.557022093426641,actual
2020-09-09,num_edge,905,actual
2020-09-09,edge_density,0.0702639751552795,actual
2020-09-09,CC_global,0.4561933534743202,actual
2020-09-09,assortativity,0.5117998287920408,actual
2020-09-10,num_edge,896,actual
2020-09-10,edge_density,0.06870638754696726,actual
2020-09-10,CC_global,0.464960199781489,actual
2020-09-10,assortativity,0.5478424341209648,actual
2020-09-11,num_edge,884,actual
2020-09-11,edge_density,0.06778621271374895,actual
2020-09-11,CC_global,0.4519778609799772,actual
2020-09-11,assortativity,0.5536776466861982,actual
2020-09-12,num_edge,935,actual
2020-09-12,edge_density,0.07169695575492677,actual
2020-09-12,CC_global,0.460571764532961,actual
2020-09-12,assortativity,0.5305433899098658,actual
2020-09-13,num_edge,980,actual
2020-09-13,edge_density,0.07514761137949544,actual
2020-09-13,CC_global,0.43667679837892603,actual
2020-09-13,assortativity,0.4661570480516252,actual
2020-09-14,num_edge,977,actual
2020-09-14,edge_density,0.07491756767119086,actual
2020-09-14,CC_global,0.4523155001057306,actual
2020-09-14,assortativity,0.49571023714441864,actual
2020-09-15,num_edge,986,actual
2020-09-15,edge_density,0.0756076987961046,actual
2020-09-15,CC_global,0.48830390304293997,actual
2020-09-15,assortativity,0.5187922303264785,actual
2020-09-16,num_edge,981,actual
2020-09-16,edge_density,0.07522429261559696,actual
2020-09-16,CC_global,0.4935117599351176,actual
2020-09-16,assortativity,0.5391373633722335,actual
2020-09-17,num_edge,963,actual
2020-09-17,edge_density,0.0738440303657695,actual
2020-09-17,CC_global,0.464951768488746,actual
2020-09-17,assortativity,0.4688083354914408,actual
2020-09-18,num_edge,949,actual
2020-09-18,edge_density,0.07555130960910755,actual
2020-09-18,CC_global,0.4690348719432788,actual
2020-09-18,assortativity,0.4546363539368414,actual
2020-09-19,num_edge,949,actual
2020-09-19,edge_density,0.07555130960910755,actual
2020-09-19,CC_global,0.4486836233824186,actual
2020-09-19,assortativity,0.4518929548308763,actual
2020-09-20,num_edge,1004,actual
2020-09-20,edge_density,0.0789308176100629,actual
2020-09-20,CC_global,0.44664613736778686,actual
2020-09-20,assortativity,0.4590758463635854,actual
2020-09-21,num_edge,980,actual
2020-09-21,edge_density,0.0770440251572327,actual
2020-09-21,CC_global,0.45129938728079444,actual
2020-09-21,assortativity,0.43748239192108007,actual
2020-09-22,num_edge,977,actual
2020-09-22,edge_density,0.07680817610062893,actual
2020-09-22,CC_global,0.43637139200909997,actual
2020-09-22,assortativity,0.3664493144789389,actual
2020-09-23,num_edge,996,actual
2020-09-23,edge_density,0.07929304991640794,actual
2020-09-23,CC_global,0.4704775499610693,actual
2020-09-23,assortativity,0.4238473838926764,actual
2020-09-24,num_edge,1010,actual
2020-09-24,edge_density,0.08040761085900804,actual
2020-09-24,CC_global,0.474066985645933,actual
2020-09-24,assortativity,0.4068877639060567,actual
2020-09-25,num_edge,1015,actual
2020-09-25,edge_density,0.07979559748427673,actual
2020-09-25,CC_global,0.47381326626846904,actual
2020-09-25,assortativity,0.3979765489686711,actual
2020-09-26,num_edge,981,actual
2020-09-26,edge_density,0.07712264150943396,actual
2020-09-26,CC_global,0.4726649182973573,actual
2020-09-26,assortativity,0.40237288626128115,actual
2020-09-27,num_edge,1031,actual
2020-09-27,edge_density,0.08207945227290821,actual
2020-09-27,CC_global,0.4832700307469705,actual
2020-09-27,assortativity,0.4213161032816898,actual
2020-09-28,num_edge,954,actual
2020-09-28,edge_density,0.0759493670886076,actual
2020-09-28,CC_global,0.4753347175485072,actual
2020-09-28,assortativity,0.3998547115306852,actual
2020-09-29,num_edge,926,actual
2020-09-29,edge_density,0.07465935660727244,actual
2020-09-29,CC_global,0.4526372860351638,actual
2020-09-29,assortativity,0.45557453887268806,actual
2020-09-30,num_edge,1011,actual
2020-09-30,edge_density,0.08151253728936549,actual
2020-09-30,CC_global,0.4601004641698989,actual
2020-09-30,assortativity,0.4524008316416608,actual
2020-10-01,num_edge,1016,actual
2020-10-01,edge_density,0.0819156655647827,actual
2020-10-01,CC_global,0.46593337523570083,actual
2020-10-01,assortativity,0.47096237368494215,actual
2020-10-02,num_edge,991,actual
2020-10-02,edge_density,0.07990002418769653,actual
2020-10-02,CC_global,0.4638691600964358,actual
2020-10-02,assortativity,0.49284880378952617,actual
2020-10-03,num_edge,912,actual
2020-10-03,edge_density,0.07353059743610417,actual
2020-10-03,CC_global,0.4858016601135867,actual
2020-10-03,assortativity,0.5190699060375585,actual
2020-10-04,num_edge,921,actual
2020-10-04,edge_density,0.07425622833185519,actual
2020-10-04,CC_global,0.4676541058592899,actual
2020-10-04,assortativity,0.523946344001034,actual
2020-10-05,num_edge,898,actual
2020-10-05,edge_density,0.0724018382649359,actual
2020-10-05,CC_global,0.4741111906466237,actual
2020-10-05,assortativity,0.5061557218303063,actual
2020-10-06,num_edge,906,actual
2020-10-06,edge_density,0.07304684350560349,actual
2020-10-06,CC_global,0.48615384615384616,actual
2020-10-06,assortativity,0.5177888424348599,actual
2020-10-07,num_edge,922,actual
2020-10-07,edge_density,0.07340179921980734,actual
2020-10-07,CC_global,0.48727473917167247,actual
2020-10-07,assortativity,0.4989066047419393,actual
2020-10-08,num_edge,933,actual
2020-10-08,edge_density,0.07334905660377358,actual
2020-10-08,CC_global,0.49636110250851656,actual
2020-10-08,assortativity,0.5183897877830166,actual
2020-10-09,num_edge,883,actual
2020-10-09,edge_density,0.07029695087970703,actual
2020-10-09,CC_global,0.4761660686827268,actual
2020-10-09,assortativity,0.47213934306379485,actual
2020-10-10,num_edge,867,actual
2020-10-10,edge_density,0.06990244295734903,actual
2020-10-10,CC_global,0.48702344728834795,actual
2020-10-10,assortativity,0.5169511005868493,actual
2020-10-11,num_edge,936,actual
2020-10-11,edge_density,0.0754656131581069,actual
2020-10-11,CC_global,0.4910556621880998,actual
2020-10-11,assortativity,0.4991261493159349,actual
2020-10-12,num_edge,916,actual
2020-10-12,edge_density,0.07385310005643796,actual
2020-10-12,CC_global,0.4819904057240426,actual
2020-10-12,assortativity,0.5014753740267527,actual
2020-10-13,num_edge,901,actual
2020-10-13,edge_density,0.07264371523018624,actual
2020-10-13,CC_global,0.479227761485826,actual
2020-10-13,assortativity,0.5255748969670819,actual
2020-10-14,num_edge,957,actual
2020-10-14,edge_density,0.07618820157630762,actual
2020-10-14,CC_global,0.4754181818181818,actual
2020-10-14,assortativity,0.5344432756134844,actual
2020-10-15,num_edge,1005,actual
2020-10-15,edge_density,0.080009553379508,actual
2020-10-15,CC_global,0.4649581945482972,actual
2020-10-15,assortativity,0.4850792474999047,actual
2020-10-16,num_edge,1003,actual
2020-10-16,edge_density,0.07885220125786163,actual
2020-10-16,CC_global,0.47850378142672206,actual
2020-10-16,assortativity,0.5420035699307205,actual
2020-10-17,num_edge,1016,actual
2020-10-17,edge_density,0.07987421383647798,actual
2020-10-17,CC_global,0.4993006993006993,actual
2020-10-17,assortativity,0.5127724293806886,actual
2020-10-18,num_edge,1014,actual
2020-10-18,edge_density,0.07971698113207548,actual
2020-10-18,CC_global,0.5096345101939334,actual
2020-10-18,assortativity,0.5056441848442591,actual
2020-10-19,num_edge,1043,actual
2020-10-19,edge_density,0.08199685534591195,actual
2020-10-19,CC_global,0.5220311027332705,actual
2020-10-19,assortativity,0.5461109900519882,actual
2020-10-20,num_edge,1137,actual
2020-10-20,edge_density,0.08827639751552795,actual
2020-10-20,CC_global,0.5397823791377806,actual
2020-10-20,assortativity,0.5723669251676344,actual
2020-10-21,num_edge,1128,actual
2020-10-21,edge_density,0.08757763975155279,actual
2020-10-21,CC_global,0.5381165919282511,actual
2020-10-21,assortativity,0.5894902234565769,actual
2020-10-22,num_edge,1103,actual
2020-10-22,edge_density,0.08563664596273292,actual
2020-10-22,CC_global,0.5270049099836334,actual
2020-10-22,assortativity,0.5691547592601147,actual
2020-10-23,num_edge,1068,actual
2020-10-23,edge_density,0.0829192546583851,actual
2020-10-23,CC_global,0.534744156664561,actual
2020-10-23,assortativity,0.5906790577970797,actual
2020-10-24,num_edge,1082,actual
2020-10-24,edge_density,0.08400621118012422,actual
2020-10-24,CC_global,0.5338445267054469,actual
2020-10-24,assortativity,0.5696711388075184,actual
2020-10-25,num_edge,1080,actual
2020-10-25,edge_density,0.08385093167701864,actual
2020-10-25,CC_global,0.5415762049500651,actual
2020-10-25,assortativity,0.5986007533070126,actual
2020-10-26,num_edge,1127,actual
2020-10-26,edge_density,0.0875,actual
2020-10-26,CC_global,0.5839628123184195,actual
2020-10-26,assortativity,0.675281519269807,actual
2020-10-27,num_edge,1184,actual
2020-10-27,edge_density,0.09192546583850932,actual
2020-10-27,CC_global,0.5734922506738545,actual
2020-10-27,assortativity,0.6314077931575816,actual
2020-10-28,num_edge,1157,actual
2020-10-28,edge_density,0.08982919254658385,actual
2020-10-28,CC_global,0.5676482562084407,actual
2020-10-28,assortativity,0.6371674302765438,actual
2020-10-29,num_edge,1183,actual
2020-10-29,edge_density,0.09184782608695652,actual
2020-10-29,CC_global,0.5758100099493879,actual
2020-10-29,assortativity,0.639726268930773,actual
2020-10-30,num_edge,1177,actual
2020-10-30,edge_density,0.09025381489149605,actual
2020-10-30,CC_global,0.560523918983389,actual
2020-10-30,assortativity,0.6358470604986459,actual
2020-10-31,num_edge,1138,actual
2020-10-31,edge_density,0.08726324668353654,actual
2020-10-31,CC_global,0.5633750750889516,actual
2020-10-31,assortativity,0.6391349747784265,actual
2020-11-01,num_edge,1144,actual
2020-11-01,edge_density,0.0877233341001457,actual
2020-11-01,CC_global,0.5542021924482339,actual
2020-11-01,assortativity,0.6349341539655685,actual
2020-11-02,num_edge,1134,actual
2020-11-02,edge_density,0.08695652173913043,actual
2020-11-02,CC_global,0.5899720707540896,actual
2020-11-02,assortativity,0.6764744710335864,actual
2020-11-03,num_edge,1168,actual
2020-11-03,edge_density,0.08956368376658232,actual
2020-11-03,CC_global,0.5829420302228293,actual
2020-11-03,assortativity,0.6935064920900199,actual
2020-11-04,num_edge,1178,actual
2020-11-04,edge_density,0.09033049612759758,actual
2020-11-04,CC_global,0.5887656930842573,actual
2020-11-04,assortativity,0.6862281294113765,actual
2020-11-05,num_edge,1139,actual
2020-11-05,edge_density,0.08733992791963806,actual
2020-11-05,CC_global,0.5752597584948048,actual
2020-11-05,assortativity,0.6815719153412396,actual
2020-11-06,num_edge,1099,actual
2020-11-06,edge_density,0.0863993710691824,actual
2020-11-06,CC_global,0.577147298872911,actual
2020-11-06,assortativity,0.6812576184567337,actual
2020-11-07,num_edge,1096,actual
2020-11-07,edge_density,0.08616352201257861,actual
2020-11-07,CC_global,0.5853306381749928,actual
2020-11-07,assortativity,0.6960163234851682,actual
2020-11-08,num_edge,1063,actual
2020-11-08,edge_density,0.08253105590062113,actual
2020-11-08,CC_global,0.5700853832079691,actual
2020-11-08,assortativity,0.6643983385014732,actual
2020-11-09,num_edge,1057,actual
2020-11-09,edge_density,0.08206521739130435,actual
2020-11-09,CC_global,0.5568686978206657,actual
2020-11-09,assortativity,0.6706233277015667,actual
2020-11-10,num_edge,1031,actual
2020-11-10,edge_density,0.08004658385093168,actual
2020-11-10,CC_global,0.5437382001258654,actual
2020-11-10,assortativity,0.6286559677564579,actual
2020-11-11,num_edge,990,actual
2020-11-11,edge_density,0.07686335403726709,actual
2020-11-11,CC_global,0.5476890362123961,actual
2020-11-11,assortativity,0.6594529656292176,actual
2020-11-12,num_edge,984,actual
2020-11-12,edge_density,0.07639751552795031,actual
2020-11-12,CC_global,0.5417764395935265,actual
2020-11-12,assortativity,0.6197135439364907,actual
2020-11-13,num_edge,971,actual
2020-11-13,edge_density,0.07538819875776398,actual
2020-11-13,CC_global,0.5338106603023071,actual
2020-11-13,assortativity,0.6182008517867504,actual
2020-11-14,num_edge,932,actual
2020-11-14,edge_density,0.07236024844720497,actual
2020-11-14,CC_global,0.537051399562857,actual
2020-11-14,assortativity,0.6261229939215904,actual
2020-11-15,num_edge,991,actual
2020-11-15,edge_density,0.07694099378881988,actual
2020-11-15,CC_global,0.5330889446266641,actual
2020-11-15,assortativity,0.6318851971895352,actual
2020-11-16,num_edge,975,actual
2020-11-16,edge_density,0.0747642051989878,actual
2020-11-16,CC_global,0.503135747521748,actual
2020-11-16,assortativity,0.5734390320188737,actual
2020-11-17,num_edge,993,actual
2020-11-17,edge_density,0.07614446744881527,actual
2020-11-17,CC_global,0.5460885956644674,actual
2020-11-17,assortativity,0.63226935821031,actual
2020-11-18,num_edge,1038,actual
2020-11-18,edge_density,0.07959512307338394,actual
2020-11-18,CC_global,0.5163508100675555,actual
2020-11-18,assortativity,0.5800146265113054,actual
2020-11-19,num_edge,1034,actual
2020-11-19,edge_density,0.07928839812897784,actual
2020-11-19,CC_global,0.5167566285070289,actual
2020-11-19,assortativity,0.5753601814856666,actual
2020-11-20,num_edge,1029,actual
2020-11-20,edge_density,0.07890499194847021,actual
2020-11-20,CC_global,0.5473336807364947,actual
2020-11-20,assortativity,0.6388730275068497,actual
2020-11-21,num_edge,1085,actual
2020-11-21,edge_density,0.08319914117015566,actual
2020-11-21,CC_global,0.5535751403034712,actual
2020-11-21,assortativity,0.6136162632472346,actual
2020-11-22,num_edge,1206,actual
2020-11-22,edge_density,0.0924775707384403,actual
2020-11-22,CC_global,0.5645279336423518,actual
2020-11-22,assortativity,0.6147272190085976,actual
2020-11-23,num_edge,1137,actual
2020-11-23,edge_density,0.08611679163826404,actual
2020-11-23,CC_global,0.5386049112343321,actual
2020-11-23,assortativity,0.6093306423208901,actual
2020-11-24,num_edge,1150,actual
2020-11-24,edge_density,0.08710141634477013,actual
2020-11-24,CC_global,0.5232096398740244,actual
2020-11-24,assortativity,0.5959180735607027,actual
2020-11-25,num_edge,1206,actual
2020-11-25,edge_density,0.09134287661895024,actual
2020-11-25,CC_global,0.5214739517153748,actual
2020-11-25,assortativity,0.5847708158474708,actual
2020-11-26,num_edge,1210,actual
2020-11-26,edge_density,0.09164583806710595,actual
2020-11-26,CC_global,0.5333555703802535,actual
2020-11-26,assortativity,0.5974352768022103,actual
2020-11-27,num_edge,1211,actual
2020-11-27,edge_density,0.0917215784291449,actual
2020-11-27,CC_global,0.5427745664739885,actual
2020-11-27,assortativity,0.5869926970170406,actual
2020-11-28,num_edge,1211,actual
2020-11-28,edge_density,0.0917215784291449,actual
2020-11-28,CC_global,0.53410649706946,actual
2020-11-28,assortativity,0.575624052175571,actual
2020-11-29,num_edge,1233,actual
2020-11-29,edge_density,0.09338786639400137,actual
2020-11-29,CC_global,0.533842664438343,actual
2020-11-29,assortativity,0.5548467693992329,actual
2020-11-30,num_edge,1194,actual
2020-11-30,edge_density,0.09043399227448308,actual
2020-11-30,CC_global,0.5394162162162163,actual
2020-11-30,assortativity,0.5906341484935286,actual
2020-12-01,num_edge,1210,actual
2020-12-01,edge_density,0.09278429568284641,actual
2020-12-01,CC_global,0.541958041958042,actual
2020-12-01,assortativity,0.6080755197508626,actual
2020-12-02,num_edge,1225,actual
2020-12-02,edge_density,0.0939345142243693,actual
2020-12-02,CC_global,0.5341697478293382,actual
2020-12-02,assortativity,0.5706261271491783,actual
2020-12-03,num_edge,1226,actual
2020-12-03,edge_density,0.09401119546047082,actual
2020-12-03,CC_global,0.5455111701685906,actual
2020-12-03,assortativity,0.6034199168781906,actual
2020-12-04,num_edge,1207,actual
2020-12-04,edge_density,0.09255425197454183,actual
2020-12-04,CC_global,0.5399399921728921,actual
2020-12-04,assortativity,0.557550638916088,actual
2020-12-05,num_edge,1173,actual
2020-12-05,edge_density,0.08994708994708994,actual
2020-12-05,CC_global,0.5412593244683316,actual
2020-12-05,assortativity,0.5981998288126569,actual
2020-12-06,num_edge,1204,actual
2020-12-06,edge_density,0.09232420826623726,actual
2020-12-06,CC_global,0.5488881197542614,actual
2020-12-06,assortativity,0.5992304659319404,actual
2020-12-07,num_edge,1157,actual
2020-12-07,edge_density,0.08872019016946553,actual
2020-12-07,CC_global,0.5321070550406658,actual
2020-12-07,assortativity,0.5845326240373757,actual
2020-12-08,num_edge,1137,actual
2020-12-08,edge_density,0.08718656544743501,actual
2020-12-08,CC_global,0.5149527678527728,actual
2020-12-08,assortativity,0.5616492687420365,actual
2020-12-09,num_edge,1172,actual
2020-12-09,edge_density,0.0887677043096266,actual
2020-12-09,CC_global,0.5203934740882917,actual
2020-12-09,assortativity,0.5554112756651808,actual
2020-12-10,num_edge,1137,actual
2020-12-10,edge_density,0.08611679163826404,actual
2020-12-10,CC_global,0.5114678899082569,actual
2020-12-10,assortativity,0.5068623516746154,actual
2020-12-11,num_edge,1104,actual
2020-12-11,edge_density,0.08361735969097932,actual
2020-12-11,CC_global,0.48510014655593553,actual
2020-12-11,assortativity,0.450096464502049,actual
2020-12-12,num_edge,1102,actual
2020-12-12,edge_density,0.08346587896690147,actual
2020-12-12,CC_global,0.4954552966451826,actual
2020-12-12,assortativity,0.5191708342825032,actual
2020-12-13,num_edge,1095,actual
2020-12-13,edge_density,0.08293569643262895,actual
2020-12-13,CC_global,0.5084578748562982,actual
2020-12-13,assortativity,0.536689862510812,actual
2020-12-14,num_edge,1102,actual
