date,Afghanistan,Albania,Algeria,Andorra,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,Colombia,Congo,Costa Rica,Cote d lvoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guam,Guatemala,Guinea,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Malaysia,Maldives,Malta,Mauritania,Mauritius,Mexico,Monaco,Mongolia,Montenegro,Morocco,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Thailand,The United Kingdom,Togo,Trinidad and Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Venezuela,Viet Nam,Zambia
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,109,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,66,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,337,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,228,12,0,0,321,0,17,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,151,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020-03-12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,177,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-14,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,6,0,2,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,5,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1631,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2020-03-16,1,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,2,26,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,627,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,799,6,5,2,192,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,270,1,7,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,498,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,5,0,3,0,11,0,3,1084,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,133,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,11,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2020-03-19,0,0,12,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,321,0,0,5,415,0,6,0,0,0,3,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,11,0,0,0,0,0,0,0,0,5,4,1035,6,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,2,0,0,0,0,0,0,0,0,4,0,25,0,0,10,0,0,0,0,0,0,0,1,3,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,5,17,3,0,890,2,0,1,1632,0,41,0,0,0,9,0,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,27,3,0,0,0,0,0,8,3,0,0,16,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0
2020-03-22,0,0,0,0,0,0,1,0,62,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,2188,0,0,0,2,33,0,0,0,0,0,0,0,0,0,9,14,4,14,296,6,0,5,952,0,3,0,0,0,0,0,0,4,0,0,0,6,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,4,0,0,0,6,1369,0,12,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,450,1,0,0,0,116,2,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0
2020-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,8,0,0,0,49,12,1,27,0,0,0,28,2,0,7,0,0,0,0,0,0,0,0,0,2,3,0,100,0,0,0,9,3,0,0,1,0,1,0,0,4,0,0,0,3,0,24,0,0,5,0,0,33,0,0,1043,0,0,0,6,2977,0,3,10,2,0,0,0,0,0,5,15,13,1,982,18,0,9,1302,0,50,0,0,0,12,0,0,0,0,2,0,0,44,5,0,0,0,0,0,0,0,3,2,0,0,0,12,0,0,0,0,5,0,3,1,0,0,3,0,17,0,8,598,1,15,6,0,0,0,0,0,12,3,0,0,12,0,0,0,0,4,1219,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2020-03-25,1,7,5,0,0,0,2,0,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,3,6,2,73,0,0,0,5,2,0,0,1,17,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,5,0,0,657,0,0,0,1,304,0,0,7,0,0,4,0,0,0,0,5,3,1,712,28,0,6,1036,0,25,0,0,1,4,0,0,12,0,0,0,0,16,3,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,223,0,7,7,0,0,0,0,0,1,1,0,0,4,0,0,10,0,8,1573,1,0,0,0,0,18,0,0,0,1,26,0,7,0,0,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,11,2,0,53,103,5,0,27,4,0,0,0,0,2,0,0,0,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,1048,0,0,0,1,2126,1,8,0,0,0,0,0,0,0,7,26,2,4,832,2,0,12,999,0,49,0,2,0,6,0,0,3,0,5,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,6,2,1,0,13,2,0,21,0,2,414,0,8,9,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,1648,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2020-03-27,0,14,0,0,0,9,10,0,22,113,0,0,23,0,0,3,0,0,0,0,0,3,0,6,1,2,1,0,72,0,0,0,21,2,0,1,0,15,3,0,11,1,2,0,0,0,0,14,0,0,3,0,0,7,0,0,752,0,0,0,3,985,1,1,16,0,0,0,0,0,0,6,15,28,11,676,17,0,20,589,0,13,17,1,0,8,0,0,4,0,7,0,34,44,1,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,1,0,0,0,6,0,1,2,3,0,0,0,0,384,0,21,7,0,1,0,0,0,2,2,0,0,11,0,0,0,0,19,2342,0,0,0,0,1399,9,0,0,1,0,16,4,0,1,0,0,0,5,16,0,0
2020-03-28,0,0,2,0,0,0,2,0,50,0,0,0,38,4,0,0,0,0,0,0,0,0,0,14,2,9,2,0,210,0,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,1823,0,0,0,0,0,6,0,0,3,0,17,11,13,546,9,0,15,1434,0,32,0,13,0,7,0,0,3,0,9,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,283,0,24,4,0,0,0,1,2,2,7,0,0,15,0,0,0,0,0,2928,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,8,1,0
2020-03-29,0,2,0,0,0,0,0,0,0,254,0,0,7,0,0,0,0,0,0,0,0,3,0,9,3,2,8,3,0,0,0,0,14,0,0,0,1,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,1502,0,0,0,4,730,0,0,0,0,0,0,0,0,0,0,21,11,5,712,12,0,21,646,0,20,0,4,0,3,0,0,0,0,0,0,0,68,4,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,47,2,0,0,7,0,0,0,3,222,0,67,15,0,0,0,0,0,29,9,0,0,14,0,0,0,0,0,2424,2,0,0,0,65,0,0,0,0,0,35,1,6,0,0,0,0,2,0,4,0
2020-03-30,0,11,6,9,0,156,0,0,13,157,11,0,7,4,0,0,0,0,0,0,0,9,114,4,3,8,0,0,0,0,0,0,81,5,0,1,2,15,0,0,7,14,0,0,0,1,0,18,0,0,0,0,1,0,0,0,725,0,0,0,2,4289,0,20,0,0,0,0,0,0,0,0,22,7,11,1520,9,0,42,1590,0,0,8,1,0,5,3,0,5,0,9,6,0,91,0,0,0,0,31,0,2,0,2,0,0,0,0,7,0,0,5,9,5,6,0,0,0,37,0,0,0,0,3,195,13,3,2,0,0,2,0,7,49,0,0,0,16,0,1,0,0,0,2071,4,0,0,0,228,132,0,0,0,1,57,2,3,0,0,0,0,0,0,30,0
2020-03-31,3,8,9,0,0,12,0,0,101,459,0,0,16,6,0,15,0,1,8,0,0,0,7,7,0,1,2,0,858,0,0,0,0,16,0,0,1,0,4,0,1,20,0,0,0,1,51,7,0,1,6,0,0,4,0,0,1517,0,0,0,1,2600,1,0,0,0,0,2,0,0,0,3,41,21,6,745,18,0,63,1109,0,0,4,3,0,1,0,0,2,0,7,0,40,58,0,0,0,0,0,1,0,0,9,0,0,0,0,11,0,0,0,0,1,5,18,5,0,341,7,0,0,0,11,180,3,11,55,0,0,0,0,0,50,13,0,0,12,0,0,0,1,0,2479,2,1,0,0,0,113,0,9,0,0,81,2,0,0,0,0,41,0,0,3,0
2020-04-01,0,15,15,0,0,8,1,0,64,341,0,0,42,0,0,5,0,0,0,0,1,2,0,7,3,14,2,5,0,0,0,0,78,8,0,0,2,6,4,1,5,16,1,893,0,4,4,22,0,0,7,0,0,1,0,0,1490,0,0,2,2,2600,0,0,0,0,0,0,0,0,0,3,27,25,22,817,12,0,285,1118,0,48,6,2,2,7,0,0,6,0,2,0,0,108,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,1,5,0,0,31,0,0,0,1,40,0,0,9,159,5,32,69,0,0,0,0,0,99,5,0,0,5,1,0,0,0,19,3388,4,1,0,0,1144,163,0,0,0,2,90,3,0,0,0,0,21,5,2,5,0
2020-04-02,5,9,0,0,0,8,2,0,98,313,0,0,44,0,0,0,0,0,1,1,0,1,0,4,5,4,9,0,411,0,0,0,101,16,2,2,6,15,1,0,0,6,0,195,0,7,7,22,0,0,12,0,1,6,0,290,1494,0,0,0,3,3740,0,12,9,0,0,0,0,0,0,2,59,43,9,1238,20,0,102,1431,0,0,9,1,1,1,2,0,3,0,4,0,0,122,0,0,0,0,0,0,0,0,2,1,0,0,1,9,0,0,11,0,19,23,1,0,1,143,1,9,25,0,1,261,0,15,45,0,0,0,0,8,64,10,0,0,21,0,2,60,0,0,4096,0,0,0,0,1046,0,0,7,0,0,82,6,35,1,0,0,6,13,2,12,0
2020-04-03,0,13,1,6,0,10,10,0,129,273,6,0,1,1,0,0,0,1,3,1,0,7,0,9,5,0,1,7,440,0,0,0,92,0,0,5,4,4,2,0,0,5,0,104,8,0,0,15,0,0,3,0,0,10,0,0,1580,0,1,0,2,2135,0,0,17,1,0,0,2,0,0,1,25,1,22,1224,24,0,70,1480,0,42,13,2,0,1,1,0,4,0,1,0,420,60,0,0,0,0,598,1,0,1,26,0,0,0,0,11,0,0,5,3,0,0,5,1,4,0,1,0,0,0,21,193,3,16,46,0,0,0,0,0,23,11,0,0,16,0,3,0,0,45,3770,3,0,0,0,833,107,0,0,0,0,69,3,12,1,0,0,18,0,9,10,2
