date,Singapore,Republic of Korea,Japan,Malaysia,Australia,Viet Nam,Philippines,Cambodia,Thailand,India,Nepal,Sri Lanka,United States of America,Canada,Germany,France,The United Kingdom,Italy,Russian Federation,Spain,Belgium,Finland,Sweden,United Arab Emirates,Egypt,Iran,Israel,Lebanon,Kuwait,Afghanistan,Bahrain,Iraq,Oman,Algeria,Austria,Croatia,Switzerland,Brazil,Denmark,Estonia,Georgia,Greece,Norway,Pakistan,Romania,North Macedonia,Belarus,Lithuania,Netherlands,New Zealand,Nigeria,Mexico,San Marino,Azerbaijan,Ecuador,Ireland,Monaco,Qatar,Armenia,Czechia,Dominican Republic,Luxembourg,Iceland,Indonesia,Andorra,Jordan,Latvia,Morocco,Portugal,Saudi Arabia,Senegal,Tunisia,Argentina,Chile,Poland,Ukraine,Bosnia and Herzegovina,Gibraltar,Hungary,Slovenia,Liechtenstein,Saint Martin,Bhutan,Cameroon,Serbia,South Africa,Colombia,Peru,Slovakia,Togo,Bulgaria,Costa Rica,Faroe Islands,Maldives,Malta,Republic of Moldova,Bangladesh,Albania,Paraguay,Brunei Darussalam,Mongolia,Cyprus,Panama,Bolivia,Jamaica,Burkina Faso,Democratic Republic of the Congo,French Polynesia,Turkey,Honduras,Cote d lvoire,Saint Vincent and the Grenadines,Cuba,Guyana,Sudan,Puerto Rico,Venezuela,Antigua and Barbuda,Trinidad and Tobago,Cayman Islands,Ethiopia,Gabon,Ghana,Guinea,Kenya,Central African Republic,Congo,Curacao,Equatorial Guinea,Eswatini,Guatemala,Kazakhstan,Mauritania,Namibia,Rwanda,Saint Lucia,Seychelles,Suriname,Uruguay,Uzbekistan,Aruba,Bahamas,Benin,Guam,Liberia,Somalia,United Republic of Tanzania,United States Virgin Islands,Barbados,Djibouti,Gambia,Greenland,Kyrgyzstan,Mauritius,Montenegro,Zambia,Bermuda,Chad,El Salvador,Fiji,New Caledonia,Nicaragua,Niger,Sint Maarten
24-Apr-20,0,0,17,1,3,0,15,0,1,57,0,0,1742,169,179,389,1010,420,66,331,155,5,86,0,0,76,4,2,4,7,0,3,1,8,5,1,24,407,9,1,0,5,11,19,25,1,3,0,112,1,1,99,0,1,16,35,0,0,3,2,2,2,0,31,2,0,1,4,60,9,1,0,8,6,40,8,1,0,12,1,0,0,0,0,5,4,9,42,2,0,2,0,0,0,0,7,9,0,0,0,0,0,2,3,1,3,3,0,109,0,0,0,6,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25-Apr-20,0,2,14,2,2,0,17,0,0,49,0,0,2151,153,140,368,815,415,66,330,142,9,89,12,13,60,3,0,1,2,0,0,0,4,23,3,13,357,15,0,0,0,2,21,23,2,4,1,120,0,3,152,0,0,0,234,0,0,1,3,6,0,0,23,0,0,0,1,23,3,0,0,12,7,30,8,2,0,10,1,0,1,0,4,7,7,10,62,0,0,1,0,0,0,1,7,5,0,0,0,0,0,8,1,0,0,0,0,106,8,0,0,2,0,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
26-Apr-20,0,1,3,0,2,0,7,0,1,48,0,0,1964,139,110,242,364,260,47,295,154,4,73,0,30,96,3,0,2,8,0,1,0,6,6,1,22,346,4,3,1,0,0,15,33,2,5,0,66,1,5,84,1,0,0,24,0,0,0,3,5,3,0,22,0,0,0,1,25,5,2,0,0,8,11,11,2,0,8,1,0,0,0,3,5,1,8,66,1,0,1,0,0,0,0,2,7,1,0,0,0,0,5,2,0,1,0,0,99,4,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
27-Apr-20,2,1,25,1,1,0,10,0,2,62,0,0,1109,128,163,437,320,333,73,271,135,3,74,13,22,71,2,0,1,3,0,1,0,7,7,4,11,189,5,1,0,6,0,9,23,4,7,0,43,0,0,46,0,1,87,15,0,0,1,2,4,0,0,8,1,1,1,2,20,8,0,1,13,9,27,19,2,0,11,0,0,0,0,0,6,3,11,28,0,0,2,0,0,0,0,7,3,0,0,0,0,1,6,4,0,0,2,0,95,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28-Apr-20,0,2,13,1,4,0,19,0,0,73,0,0,1322,149,202,366,969,382,105,258,110,6,74,0,21,80,4,0,1,0,0,2,0,5,20,4,10,338,7,0,0,0,2,34,19,6,0,3,48,0,0,83,0,0,208,57,0,0,1,4,4,1,0,11,1,0,0,4,25,5,0,1,5,9,34,11,2,0,9,3,0,0,0,2,6,3,9,54,2,0,0,0,0,0,0,6,8,2,0,0,0,0,2,3,0,0,0,0,92,3,0,0,2,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0
29-Apr-20,0,1,26,0,2,0,28,0,0,67,0,0,2010,138,173,427,769,323,101,259,107,7,83,16,12,71,5,0,2,4,0,2,1,7,11,4,13,474,9,0,0,3,7,23,25,2,5,1,145,0,4,135,0,1,12,31,0,0,0,0,7,0,0,8,0,0,2,1,16,5,0,0,10,9,28,11,2,0,12,3,0,0,0,1,5,10,16,72,2,1,6,0,0,0,0,7,5,1,0,0,0,0,9,2,0,0,1,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30-Apr-20,1,1,17,2,2,0,10,0,0,73,0,0,2902,178,193,288,634,285,96,235,87,5,83,6,14,63,6,0,4,0,0,1,0,6,4,2,12,449,9,2,0,1,2,48,42,4,5,0,84,0,14,163,0,1,17,42,0,2,2,9,8,1,0,8,0,0,0,3,18,7,0,1,8,11,20,11,5,0,11,1,0,0,0,2,6,0,9,89,1,2,2,0,0,1,0,3,2,0,0,0,0,0,2,4,0,1,0,0,93,5,0,0,3,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
01-May-20,1,2,22,1,1,0,11,0,0,71,0,0,2005,141,94,218,698,269,53,223,93,7,78,0,0,65,6,1,3,8,0,1,1,3,5,6,9,435,8,0,2,0,0,26,27,4,4,0,98,1,10,127,0,1,163,33,0,0,1,4,12,2,0,31,1,1,1,1,0,7,0,0,5,7,7,7,2,0,12,3,0,0,0,0,6,13,15,108,0,0,3,0,0,0,0,3,5,0,1,0,0,0,10,3,1,1,1,0,84,4,0,0,3,1,5,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0
02-May-20,1,0,38,0,0,0,24,0,0,83,0,0,4642,223,74,164,584,474,58,176,75,2,78,15,9,47,4,0,5,0,0,1,0,6,7,2,8,428,15,1,0,3,0,25,27,1,4,1,94,0,17,113,0,0,308,0,0,0,0,5,13,0,0,14,1,0,0,2,16,8,0,1,9,13,13,9,0,0,5,2,0,0,0,3,4,7,21,73,1,0,3,0,0,0,0,2,2,0,0,0,0,0,4,4,0,0,1,0,78,0,1,0,2,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0
03-May-20,1,2,18,2,2,0,4,0,0,72,0,0,0,235,43,135,253,174,76,201,94,10,73,0,14,74,3,0,2,0,0,2,0,4,2,2,9,421,9,2,1,1,4,19,9,2,6,0,69,0,0,89,0,0,193,38,0,0,2,3,7,4,0,19,1,0,0,3,40,7,0,0,12,13,14,15,5,0,11,2,0,0,0,0,4,8,10,76,0,0,1,0,0,0,0,4,5,0,0,0,0,0,5,5,0,1,1,0,61,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
04-May-20,0,2,11,0,0,0,16,0,0,195,0,1,0,85,139,306,272,195,95,196,95,10,75,20,23,63,3,0,0,23,0,1,0,2,2,1,8,275,9,0,0,2,0,10,23,1,0,0,26,0,8,93,0,1,5,16,0,0,4,4,13,0,0,8,0,0,0,3,0,9,1,1,9,10,20,13,1,0,12,1,0,0,0,0,4,7,16,86,1,0,5,0,0,0,0,5,1,0,0,0,0,0,3,5,1,1,0,0,64,6,0,0,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
05-May-20,0,1,22,1,1,0,14,0,1,126,0,1,802,149,165,326,726,236,86,186,81,6,84,0,17,78,3,0,2,9,0,4,1,5,6,3,4,296,10,0,0,0,1,40,24,1,9,0,86,1,5,117,0,0,0,20,0,0,1,5,8,0,0,23,1,0,1,2,11,9,1,0,12,5,18,11,5,0,10,0,0,0,0,44,3,10,18,58,0,0,0,0,0,1,1,7,3,0,0,0,0,0,3,6,0,2,0,0,59,7,1,0,0,0,4,2,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,7,1,0,0,0,1,1
06-May-20,2,1,8,1,1,0,21,0,0,89,0,0,2475,196,123,278,647,369,88,182,76,6,72,19,0,68,2,0,2,1,0,0,1,6,2,2,11,600,3,0,0,1,0,59,31,2,0,2,36,0,5,236,0,2,49,36,0,0,0,5,8,2,0,35,1,0,0,1,15,10,1,0,2,6,17,13,5,0,10,2,0,0,0,0,3,5,20,100,0,0,6,0,0,0,0,3,0,0,0,0,0,0,7,4,0,0,1,0,64,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
07-May-20,0,0,6,0,0,0,27,0,0,103,0,0,1968,169,147,177,458,274,98,152,71,3,73,9,13,55,1,1,3,0,0,0,1,7,1,1,7,615,8,1,0,1,0,14,18,1,4,1,84,0,4,197,0,0,36,28,0,0,2,8,11,2,0,13,0,0,1,2,16,10,1,1,11,4,22,21,2,0,9,0,0,0,0,0,3,8,19,89,1,0,0,0,0,1,0,2,20,0,0,0,0,0,8,5,0,0,1,0,57,6,2,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,4,0
08-May-20,0,0,43,0,0,0,11,0,1,95,0,0,2840,191,103,242,579,243,104,165,74,5,80,0,21,48,1,0,2,10,0,2,2,5,5,0,5,610,8,0,1,2,4,19,22,1,5,0,71,0,10,257,0,0,0,26,0,1,1,3,7,0,0,16,0,0,0,1,9,10,0,1,14,9,21,15,8,0,13,1,0,0,0,0,3,17,10,94,0,1,4,0,0,0,0,14,8,0,0,0,0,0,7,11,0,0,3,0,48,6,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
09-May-20,0,0,13,1,0,0,8,0,0,128,0,0,1552,157,26,80,275,194,88,145,71,5,60,24,22,51,6,0,9,4,0,5,0,6,1,1,7,751,4,4,0,1,0,21,28,1,10,1,63,0,11,199,0,3,50,17,0,1,1,3,5,1,0,14,1,0,0,2,12,7,4,0,8,10,9,15,0,0,8,1,0,0,0,2,4,8,21,87,0,0,2,0,0,0,0,6,14,0,0,0,0,0,6,4,0,0,2,0,50,2,1,0,0,0,5,52,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1
10-May-20,0,0,8,0,0,0,15,0,0,97,0,0,1736,100,22,70,217,165,94,125,72,2,68,0,8,45,3,0,7,2,0,1,0,8,3,3,3,730,1,0,0,0,4,28,26,0,4,0,18,0,15,193,0,1,423,12,0,0,1,4,3,0,0,18,0,0,0,0,9,9,2,0,3,8,15,17,6,0,8,1,0,0,0,4,2,8,17,100,0,1,1,0,0,0,0,6,11,0,0,0,0,1,6,8,0,1,0,0,47,1,0,0,3,0,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
11-May-20,1,2,22,1,0,0,7,0,0,87,0,0,982,178,116,262,187,179,107,110,65,4,73,5,0,48,4,0,10,6,1,2,0,5,2,1,1,496,0,1,1,0,7,57,20,0,0,0,16,0,7,112,0,0,18,9,0,0,1,2,5,0,0,16,0,0,0,0,9,9,0,0,5,11,11,17,9,0,4,0,0,0,0,0,3,12,18,75,0,0,2,0,0,0,0,8,11,0,0,0,0,0,7,4,0,1,3,0,55,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-May-20,0,1,25,0,0,0,25,0,0,122,0,0,1061,143,101,348,614,172,96,122,45,4,65,0,23,50,5,0,7,3,0,3,0,8,3,0,1,396,0,0,0,1,4,13,30,1,14,0,54,0,8,108,0,1,182,21,0,0,1,1,9,1,0,21,0,0,0,0,19,9,0,0,12,12,28,14,4,0,5,0,0,0,0,11,2,0,16,72,1,0,2,1,0,0,1,3,19,0,0,0,0,0,5,4,0,1,6,0,53,8,0,0,1,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0
13-May-20,0,1,19,2,1,0,21,0,0,134,0,0,1424,160,89,81,447,195,93,113,56,9,61,5,15,71,3,0,6,6,1,0,0,7,1,3,2,881,6,0,0,3,1,33,14,3,0,4,52,0,6,353,0,2,7,9,0,0,1,7,7,1,0,15,1,0,1,1,12,10,3,0,4,11,22,17,3,0,6,1,0,0,0,11,2,13,14,96,0,0,1,0,0,1,0,8,14,0,1,0,0,1,0,6,0,0,0,0,58,5,3,0,1,0,10,1,0,0,0,0,0,0,2,3,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0
14-May-20,0,0,23,1,0,0,18,0,0,100,0,0,1700,128,101,349,352,262,113,87,43,3,50,2,0,48,3,0,8,17,0,2,3,7,2,0,5,749,4,1,1,1,3,33,30,0,2,0,28,0,3,294,0,0,4,9,0,0,1,3,13,0,0,33,0,0,0,1,9,9,1,0,24,22,22,20,4,0,6,0,0,0,0,3,2,19,16,112,0,0,3,0,0,0,0,6,15,0,0,0,0,0,7,14,0,0,0,0,55,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,1,0
15-May-20,0,2,15,0,0,0,27,0,0,103,1,0,2041,162,57,130,350,242,119,86,45,6,46,0,21,35,2,0,11,15,2,4,1,7,2,1,1,844,0,1,0,4,0,31,10,2,5,0,53,0,4,257,0,1,0,12,0,1,3,2,2,1,0,13,0,0,0,2,6,10,0,0,8,0,24,21,4,0,6,0,0,0,0,0,1,9,16,98,0,0,3,1,0,0,0,8,16,0,0,0,0,0,4,10,0,0,10,0,48,10,0,0,0,0,0,5,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0
16-May-20,1,0,19,1,0,0,7,0,0,120,1,0,1320,96,33,88,411,153,94,77,30,4,58,10,20,51,0,0,5,1,0,2,1,6,0,0,4,824,6,0,0,2,0,39,25,1,4,1,27,0,5,290,0,0,256,15,0,0,3,1,4,0,0,59,2,0,0,0,13,10,2,0,10,53,8,17,4,0,3,0,0,0,0,0,3,14,21,125,1,0,6,0,0,0,0,5,0,0,0,0,0,0,6,12,0,0,0,0,41,1,1,0,0,0,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
17-May-20,0,1,5,0,0,0,7,0,0,157,0,0,1394,107,21,66,67,145,91,63,31,1,48,0,18,69,3,0,6,4,0,4,1,6,1,0,3,816,4,0,0,1,0,30,16,3,5,1,10,0,6,278,0,3,94,10,0,0,5,1,0,3,0,43,0,0,0,0,15,8,0,0,3,29,10,21,1,0,11,0,0,0,0,0,2,3,16,131,0,0,2,2,0,0,0,2,35,0,0,0,0,0,3,1,0,0,0,0,44,4,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,3,0
18-May-20,0,0,14,0,1,0,0,0,0,134,0,0,697,103,72,186,146,99,115,61,37,2,53,7,15,62,4,0,3,4,0,4,4,7,0,0,4,485,1,0,0,2,1,36,10,3,6,3,14,0,9,132,0,1,48,4,0,0,1,0,6,0,0,30,0,0,0,1,13,9,1,1,7,28,11,13,0,0,5,0,0,0,0,1,1,22,12,125,0,1,2,0,0,0,0,8,21,0,0,0,0,0,6,4,0,0,0,0,31,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0
19-May-20,0,0,8,1,0,0,6,0,0,140,0,0,932,52,83,124,500,162,135,72,33,1,59,0,35,64,3,0,3,10,0,3,2,6,3,1,0,674,3,0,0,0,0,46,19,2,4,1,21,0,1,155,0,1,103,14,0,1,3,5,7,2,0,21,0,0,2,1,16,10,4,1,9,0,12,16,1,0,3,0,0,0,0,0,3,26,18,141,0,0,4,0,0,0,0,5,16,0,0,0,0,0,4,5,0,1,0,0,28,4,0,0,0,0,6,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20-May-20,0,1,6,0,1,0,9,0,0,132,1,0,1324,98,57,109,328,161,127,67,30,3,41,6,0,66,2,0,5,6,0,6,1,7,1,0,5,1179,3,0,0,1,1,32,15,4,10,0,33,0,8,334,0,2,0,10,0,1,3,2,5,0,0,36,0,0,0,2,16,12,0,0,11,66,14,15,2,0,3,1,0,0,0,6,1,27,21,125,0,0,4,0,0,0,0,8,22,0,0,0,0,0,2,15,0,0,0,0,23,1,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,3,0
21-May-20,1,0,19,0,0,0,11,0,0,148,0,0,1396,107,27,83,273,156,150,56,34,2,52,4,16,0,1,0,0,12,0,0,2,7,0,1,1,888,7,0,0,2,0,50,10,1,5,1,27,0,11,424,0,1,49,12,0,0,3,2,2,0,0,48,0,0,1,0,14,0,3,0,10,0,10,9,4,0,3,1,0,0,0,10,2,30,17,110,0,0,5,0,0,0,0,1,24,0,0,0,0,0,6,10,0,0,2,0,27,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
22-May-20,0,2,12,1,1,0,0,0,0,137,0,0,1088,118,42,74,291,130,139,69,41,0,53,4,11,51,0,0,9,10,0,7,2,7,2,2,1,1188,0,0,0,1,1,34,8,1,0,0,13,0,10,420,0,2,168,9,0,2,4,6,8,0,0,25,0,0,0,1,12,13,0,0,16,86,10,17,1,0,6,0,0,0,0,3,0,28,22,124,0,0,1,0,0,0,0,5,20,0,0,0,0,0,4,16,0,0,0,0,27,5,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23-May-20,0,0,12,0,1,0,6,0,0,147,0,0,1852,97,31,43,220,119,153,72,25,0,56,3,28,59,0,0,10,7,1,5,2,10,4,0,0,1001,0,0,0,2,0,32,11,1,4,2,23,0,0,479,1,3,40,12,0,2,3,2,2,0,0,21,0,0,0,1,13,15,1,1,20,43,11,12,0,0,4,0,0,0,0,0,1,10,30,96,0,0,0,0,0,0,0,12,28,1,0,0,0,0,4,15,0,0,0,0,32,11,1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24-May-20,0,1,10,0,0,0,5,0,1,154,1,0,1046,103,10,34,379,50,92,58,33,1,55,1,29,58,0,0,8,1,0,8,1,8,1,0,2,965,1,0,0,0,0,34,9,0,5,0,11,0,5,190,0,0,12,2,0,2,4,1,0,1,0,19,0,0,0,1,14,11,1,0,6,45,3,6,1,0,5,0,0,0,0,0,0,22,23,129,0,0,4,0,0,0,0,6,21,0,0,0,0,0,4,10,0,0,0,0,32,7,0,0,1,0,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
25-May-20,0,2,16,0,0,0,5,0,0,146,0,1,620,73,45,64,104,92,174,55,26,1,44,3,19,34,1,0,9,1,1,3,0,9,1,1,2,653,1,0,0,1,0,30,18,0,5,0,8,0,7,215,0,2,95,0,0,3,6,2,2,0,0,27,0,0,0,1,14,9,0,0,7,43,11,21,4,0,8,0,0,0,0,6,1,52,22,83,0,1,0,0,0,0,0,9,21,1,0,0,0,0,7,10,0,0,4,0,29,6,0,0,0,0,5,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26-May-20,0,0,12,0,0,0,13,0,0,170,0,0,590,113,47,98,131,78,161,66,24,4,42,5,14,57,2,0,7,6,0,6,0,8,2,1,0,807,0,0,0,1,0,28,13,3,4,2,26,0,16,239,0,1,18,9,0,2,4,0,8,0,0,55,0,0,0,2,12,12,2,0,19,45,17,14,4,0,6,0,0,0,0,12,0,43,23,173,0,0,3,0,0,1,0,8,22,0,0,0,0,0,4,11,0,1,1,0,28,2,0,0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
27-May-20,0,0,9,0,0,0,18,0,0,194,1,0,770,105,62,66,422,117,174,56,24,1,28,2,19,56,0,0,3,9,1,6,2,6,2,0,0,1039,2,0,0,0,0,35,9,3,6,1,15,1,5,501,0,2,54,16,0,2,7,0,6,0,0,23,0,0,1,0,14,14,2,0,21,35,4,11,0,0,4,0,0,0,0,0,1,28,26,159,0,0,0,0,0,0,1,3,15,0,0,1,0,0,3,13,0,0,1,0,34,6,1,0,0,0,11,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,18,1,0
28-May-20,0,0,7,0,0,0,17,0,0,175,1,0,1415,128,39,65,343,70,232,45,26,0,38,3,29,63,2,0,10,11,0,4,1,7,23,1,0,1086,3,0,0,2,1,57,10,3,5,2,32,0,5,463,0,2,38,8,0,3,15,2,11,0,0,24,0,0,1,0,13,16,2,0,9,49,10,10,3,0,8,0,0,0,0,0,1,25,27,195,0,0,3,0,0,0,0,6,23,0,0,0,0,0,2,6,0,0,0,0,30,6,1,0,0,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0
29-May-20,0,0,12,0,0,0,21,0,0,265,0,0,1263,119,39,52,274,87,181,40,16,1,40,2,34,50,1,0,9,2,0,6,1,8,0,1,0,1156,0,0,0,0,0,78,11,4,5,0,28,0,2,447,0,2,21,6,0,3,7,0,3,0,0,53,0,0,0,0,14,17,0,0,9,54,13,17,0,0,0,0,0,0,0,0,1,34,19,116,0,0,3,0,0,0,2,7,28,0,0,0,0,0,5,13,0,0,0,0,28,2,0,0,0,0,38,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
30-May-20,0,1,5,0,0,0,15,0,0,193,2,0,1073,78,11,57,154,111,138,43,23,2,41,2,34,57,0,0,11,2,2,10,1,8,0,0,0,1124,3,0,0,0,0,88,13,5,5,2,20,0,12,371,0,3,0,5,0,0,7,0,10,0,0,40,0,0,0,2,13,22,1,0,0,53,10,12,0,0,7,0,0,0,0,8,0,32,31,131,0,0,1,0,0,0,0,5,40,0,0,0,0,0,6,7,0,0,0,0,26,3,1,0,1,0,29,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31-May-20,0,1,1,0,0,0,0,0,0,230,0,0,914,96,11,29,60,75,162,43,22,4,39,2,46,63,0,1,7,15,2,10,7,7,0,0,0,956,3,0,0,0,0,60,9,2,6,0,5,0,14,364,0,2,24,0,0,2,4,1,4,0,0,0,0,0,0,1,14,23,0,0,20,57,3,10,0,0,2,0,0,0,0,6,1,40,37,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,0,0,3,0,25,2,0,0,0,1,24,3,0,0,0,0,3,2,1,0,1,1,1,0,0,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
